census_block_2010,feature_id,feature_type,value,week,year
-29948.0,business_licenses_in_effect,Restaurant,1,6,2015
-29939.0,business_licenses_in_effect,Restaurant,1,6,2015
-29932.0,business_licenses_in_effect,Restaurant,1,6,2015
-29942.0,business_licenses_in_effect,Secondhand Dealers (A),1,6,2015
-30024.0,business_licenses_in_effect,Security Agency (Firm),132,6,2015
-29971.0,business_licenses_in_effect,Security Agency (Firm),2,6,2015
-29966.0,business_licenses_in_effect,Security Agency (Firm),1,6,2015
-29964.0,business_licenses_in_effect,Security Agency (Firm),1,6,2015
-29906.0,business_licenses_in_effect,Security Agency (Firm),1,6,2015
-29979.0,business_licenses_in_effect,Solid Waste Vehicle,1,6,2015
-29965.0,business_licenses_in_effect,Solid Waste Vehicle,1,6,2015
-29964.0,business_licenses_in_effect,Solid Waste Vehicle,5,6,2015
-29935.0,business_licenses_in_effect,Solid Waste Vehicle,1,6,2015
-29962.0,business_licenses_in_effect,Special Events,1,6,2015
-29960.0,business_licenses_in_effect,Special Events,1,6,2015
-29936.0,business_licenses_in_effect,Special Events,1,6,2015
-29951.0,business_licenses_in_effect,Swimming Pool,1,6,2015
-29980.0,business_licenses_in_effect,Two Family Rental,1,6,2015
-29974.0,business_licenses_in_effect,Two Family Rental,1,6,2015
-29970.0,business_licenses_in_effect,Two Family Rental,1,6,2015
-29967.0,business_licenses_in_effect,Two Family Rental,2,6,2015
-29954.0,business_licenses_in_effect,Two Family Rental,1,6,2015
-29952.0,business_licenses_in_effect,Two Family Rental,1,6,2015
-29949.0,business_licenses_in_effect,Two Family Rental,2,6,2015
-29948.0,business_licenses_in_effect,Two Family Rental,1,6,2015
-29943.0,business_licenses_in_effect,Two Family Rental,1,6,2015
-29940.0,business_licenses_in_effect,Two Family Rental,1,6,2015
-29935.0,business_licenses_in_effect,Two Family Rental,1,6,2015
-29929.0,business_licenses_in_effect,Two Family Rental,1,6,2015
-29915.0,business_licenses_in_effect,Two Family Rental,2,6,2015
-29910.0,business_licenses_in_effect,Two Family Rental,2,6,2015
-30028.0,business_licenses_in_effect,Apartment,1,7,2015
-29994.0,business_licenses_in_effect,Apartment,1,7,2015
-29990.0,business_licenses_in_effect,Apartment,1,7,2015
-29983.0,business_licenses_in_effect,Apartment,131,7,2015
-29976.0,business_licenses_in_effect,Apartment,1,7,2015
-29967.0,business_licenses_in_effect,Apartment,1,7,2015
-29965.0,business_licenses_in_effect,Apartment,1,7,2015
-29954.0,business_licenses_in_effect,Apartment,1,7,2015
-29950.0,business_licenses_in_effect,Apartment,1,7,2015
-29947.0,business_licenses_in_effect,Apartment,1,7,2015
-29944.0,business_licenses_in_effect,Apartment,2,7,2015
-29941.0,business_licenses_in_effect,Apartment,1,7,2015
-29940.0,business_licenses_in_effect,Apartment,1,7,2015
-29938.0,business_licenses_in_effect,Apartment,1,7,2015
-29932.0,business_licenses_in_effect,Apartment,1,7,2015
-29927.0,business_licenses_in_effect,Apartment,1,7,2015
-29923.0,business_licenses_in_effect,Apartment,2,7,2015
-29921.0,business_licenses_in_effect,Apartment,1,7,2015
-29920.0,business_licenses_in_effect,Apartment,2,7,2015
-29918.0,business_licenses_in_effect,Apartment,1,7,2015
-29909.0,business_licenses_in_effect,Apartment,1,7,2015
-29903.0,business_licenses_in_effect,Apartment,1,7,2015
-29902.0,business_licenses_in_effect,Apartment,2,7,2015
-29901.0,business_licenses_in_effect,Apartment,1,7,2015
-29899.0,business_licenses_in_effect,Apartment,1,7,2015
-29898.0,business_licenses_in_effect,Apartment,1,7,2015
-30016.0,business_licenses_in_effect,Auto Rental,1,7,2015
-29973.0,business_licenses_in_effect,Bakery,1,7,2015
-30016.0,business_licenses_in_effect,Barber Shop,1,7,2015
-30008.0,business_licenses_in_effect,Barber Shop,1,7,2015
-29995.0,business_licenses_in_effect,Beauty Shop,1,7,2015
-29987.0,business_licenses_in_effect,Beauty Shop,1,7,2015
-29986.0,business_licenses_in_effect,Beauty Shop,1,7,2015
-29979.0,business_licenses_in_effect,Beauty Shop,1,7,2015
-29965.0,business_licenses_in_effect,Boarding House,1,7,2015
-29993.0,business_licenses_in_effect,Caterers,1,7,2015
-29959.0,business_licenses_in_effect,Caterers,1,7,2015
-29958.0,business_licenses_in_effect,Caterers,2,7,2015
-29964.0,business_licenses_in_effect,Charitable Exempt,1,7,2015
-30007.0,business_licenses_in_effect,Charitable Solicitation,1,7,2015
-29986.0,business_licenses_in_effect,Charitable Solicitation,1,7,2015
-29978.0,business_licenses_in_effect,Charitable Solicitation,1,7,2015
-29974.0,business_licenses_in_effect,Charitable Solicitation,1,7,2015
-29970.0,business_licenses_in_effect,Charitable Solicitation,1,7,2015
-29966.0,business_licenses_in_effect,Charitable Solicitation,1,7,2015
-30018.0,business_licenses_in_effect,Cigarette Retail,1,7,2015
-30012.0,business_licenses_in_effect,Cigarette Retail,1,7,2015
-30005.0,business_licenses_in_effect,Cigarette Retail,1,7,2015
-29985.0,business_licenses_in_effect,Cigarette Retail,1,7,2015
-29975.0,business_licenses_in_effect,Cigarette Retail,1,7,2015
-29974.0,business_licenses_in_effect,Cigarette Retail,1,7,2015
-29967.0,business_licenses_in_effect,Cigarette Retail,1,7,2015
-29955.0,business_licenses_in_effect,Cigarette Retail,1,7,2015
-29922.0,business_licenses_in_effect,Cigarette Retail,3,7,2015
-30018.0,business_licenses_in_effect,Consumer Goods (Auto Repair),1,7,2015
-30005.0,business_licenses_in_effect,Consumer Goods (Auto Repair),1,7,2015
-29969.0,business_licenses_in_effect,Consumer Goods (Auto Repair),1,7,2015
-29958.0,business_licenses_in_effect,Consumer Goods (Auto Repair),1,7,2015
-29909.0,business_licenses_in_effect,Consumer Goods (Auto Repair),1,7,2015
-30024.0,business_licenses_in_effect,Delicatessen,1,7,2015
-29996.0,business_licenses_in_effect,Delicatessen,2,7,2015
-29979.0,business_licenses_in_effect,Delicatessen,1,7,2015
-29968.0,business_licenses_in_effect,Delicatessen,3,7,2015
-29967.0,business_licenses_in_effect,Delicatessen,1,7,2015
-29908.0,business_licenses_in_effect,Delicatessen,1,7,2015
-29999.0,business_licenses_in_effect,Dry Cleaners,1,7,2015
-29978.0,business_licenses_in_effect,Dry Cleaners,1,7,2015
-29972.0,business_licenses_in_effect,Dry Cleaners,1,7,2015
-29970.0,business_licenses_in_effect,Employer Paid Personnel Serv,1,7,2015
-29969.0,business_licenses_in_effect,Employer Paid Personnel Serv,1,7,2015
-29931.0,business_licenses_in_effect,Employer Paid Personnel Serv,1,7,2015
-29995.0,business_licenses_in_effect,Food Products,2,7,2015
-29973.0,business_licenses_in_effect,Food Products,1,7,2015
-29972.0,business_licenses_in_effect,Food Products,1,7,2015
-29961.0,business_licenses_in_effect,Food Products,1,7,2015
-29958.0,business_licenses_in_effect,Food Products,1,7,2015
-29941.0,business_licenses_in_effect,Food Products,1,7,2015
-29911.0,business_licenses_in_effect,Food Products,1,7,2015
-29968.0,business_licenses_in_effect,Food Vending Machine,1,7,2015
-29966.0,business_licenses_in_effect,Food Vending Machine,1,7,2015
-29930.0,business_licenses_in_effect,Food Vending Machine,1,7,2015
-29932.0,business_licenses_in_effect,Gasoline Dealer,1,7,2015
-30027.0,business_licenses_in_effect,Gen Contr-Construction Mngr,1,7,2015
-30020.0,business_licenses_in_effect,Gen Contr-Construction Mngr,1,7,2015
-30003.0,business_licenses_in_effect,Gen Contr-Construction Mngr,1,7,2015
-29996.0,business_licenses_in_effect,Gen Contr-Construction Mngr,1,7,2015
-29974.0,business_licenses_in_effect,Gen Contr-Construction Mngr,1,7,2015
-29970.0,business_licenses_in_effect,Gen Contr-Construction Mngr,1,7,2015
-29954.0,business_licenses_in_effect,Gen Contr-Construction Mngr,1,7,2015
-30033.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-30030.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-30029.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-30027.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-30026.0,business_licenses_in_effect,General Business Licenses,2,7,2015
-30024.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-30020.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-30011.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-30008.0,business_licenses_in_effect,General Business Licenses,2,7,2015
-30006.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-30005.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-30004.0,business_licenses_in_effect,General Business Licenses,2,7,2015
-30002.0,business_licenses_in_effect,General Business Licenses,2,7,2015
-30000.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29997.0,business_licenses_in_effect,General Business Licenses,2,7,2015
-29996.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29994.0,business_licenses_in_effect,General Business Licenses,2,7,2015
-29993.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29990.0,business_licenses_in_effect,General Business Licenses,2,7,2015
-29988.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29985.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29983.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29982.0,business_licenses_in_effect,General Business Licenses,2,7,2015
-29980.0,business_licenses_in_effect,General Business Licenses,2,7,2015
-29979.0,business_licenses_in_effect,General Business Licenses,2,7,2015
-29977.0,business_licenses_in_effect,General Business Licenses,3,7,2015
-29976.0,business_licenses_in_effect,General Business Licenses,2,7,2015
-29975.0,business_licenses_in_effect,General Business Licenses,3,7,2015
-29974.0,business_licenses_in_effect,General Business Licenses,4,7,2015
-29973.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29972.0,business_licenses_in_effect,General Business Licenses,2,7,2015
-29971.0,business_licenses_in_effect,General Business Licenses,3,7,2015
-29970.0,business_licenses_in_effect,General Business Licenses,4,7,2015
-29969.0,business_licenses_in_effect,General Business Licenses,7,7,2015
-29968.0,business_licenses_in_effect,General Business Licenses,5,7,2015
-29967.0,business_licenses_in_effect,General Business Licenses,2,7,2015
-29966.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29965.0,business_licenses_in_effect,General Business Licenses,4,7,2015
-29964.0,business_licenses_in_effect,General Business Licenses,2,7,2015
-29962.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29961.0,business_licenses_in_effect,General Business Licenses,3,7,2015
-29960.0,business_licenses_in_effect,General Business Licenses,2,7,2015
-29959.0,business_licenses_in_effect,General Business Licenses,133,7,2015
-29957.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29954.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29951.0,business_licenses_in_effect,General Business Licenses,2,7,2015
-29950.0,business_licenses_in_effect,General Business Licenses,2,7,2015
-29948.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29946.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29945.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29944.0,business_licenses_in_effect,General Business Licenses,6,7,2015
-29943.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29941.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29938.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29936.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29933.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29930.0,business_licenses_in_effect,General Business Licenses,2,7,2015
-29925.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29921.0,business_licenses_in_effect,General Business Licenses,2,7,2015
-29916.0,business_licenses_in_effect,General Business Licenses,2,7,2015
-29912.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29910.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29907.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29902.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29897.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29895.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29894.0,business_licenses_in_effect,General Business Licenses,1,7,2015
-29995.0,business_licenses_in_effect,Grocery Store,3,7,2015
-29955.0,business_licenses_in_effect,Grocery Store,1,7,2015
-30035.0,business_licenses_in_effect,Home Improvement Contractor,1,7,2015
-29970.0,business_licenses_in_effect,Home Improvement Contractor,1,7,2015
-29954.0,business_licenses_in_effect,Home Improvement Contractor,1,7,2015
-29939.0,business_licenses_in_effect,Home Improvement Contractor,1,7,2015
-30035.0,business_licenses_in_effect,Home Improvement Salesman,1,7,2015
-30029.0,business_licenses_in_effect,Home Improvement Salesman,1,7,2015
-30020.0,business_licenses_in_effect,Home Improvement Salesman,1,7,2015
-30003.0,business_licenses_in_effect,Home Improvement Salesman,1,7,2015
-29994.0,business_licenses_in_effect,Home Improvement Salesman,1,7,2015
-29981.0,business_licenses_in_effect,Home Improvement Salesman,1,7,2015
-29974.0,business_licenses_in_effect,Home Improvement Salesman,1,7,2015
-29970.0,business_licenses_in_effect,Home Improvement Salesman,1,7,2015
-29954.0,business_licenses_in_effect,Home Improvement Salesman,1,7,2015
-29939.0,business_licenses_in_effect,Home Improvement Salesman,1,7,2015
-29932.0,business_licenses_in_effect,Home Improvement Salesman,1,7,2015
-29904.0,business_licenses_in_effect,Home Improvement Salesman,1,7,2015
-29979.0,business_licenses_in_effect,Hotel,1,7,2015
-29909.0,business_licenses_in_effect,Mattress Sale,1,7,2015
-29909.0,business_licenses_in_effect,Mattress Storage,1,7,2015
-30011.0,business_licenses_in_effect,Motor Vehicle Salesman,1,7,2015
-29969.0,business_licenses_in_effect,Motor Vehicle Salesman,1,7,2015
-29966.0,business_licenses_in_effect,Motor Vehicle Salesman,1,7,2015
-29961.0,business_licenses_in_effect,Motor Vehicle Salesman,2,7,2015
-29960.0,business_licenses_in_effect,Motor Vehicle Salesman,2,7,2015
-29954.0,business_licenses_in_effect,Motor Vehicle Salesman,1,7,2015
-29950.0,business_licenses_in_effect,Motor Vehicle Salesman,2,7,2015
-29949.0,business_licenses_in_effect,Motor Vehicle Salesman,2,7,2015
-29936.0,business_licenses_in_effect,Motor Vehicle Salesman,2,7,2015
-29935.0,business_licenses_in_effect,Motor Vehicle Salesman,3,7,2015
-30029.0,business_licenses_in_effect,One Family Rental,1,7,2015
-30021.0,business_licenses_in_effect,One Family Rental,2,7,2015
-30018.0,business_licenses_in_effect,One Family Rental,1,7,2015
-30014.0,business_licenses_in_effect,One Family Rental,1,7,2015
-30013.0,business_licenses_in_effect,One Family Rental,3,7,2015
-30012.0,business_licenses_in_effect,One Family Rental,1,7,2015
-30011.0,business_licenses_in_effect,One Family Rental,1,7,2015
-30010.0,business_licenses_in_effect,One Family Rental,3,7,2015
-30008.0,business_licenses_in_effect,One Family Rental,2,7,2015
-30007.0,business_licenses_in_effect,One Family Rental,1,7,2015
-30006.0,business_licenses_in_effect,One Family Rental,1,7,2015
-30005.0,business_licenses_in_effect,One Family Rental,3,7,2015
-30004.0,business_licenses_in_effect,One Family Rental,2,7,2015
-30003.0,business_licenses_in_effect,One Family Rental,1,7,2015
-30002.0,business_licenses_in_effect,One Family Rental,2,7,2015
-30000.0,business_licenses_in_effect,One Family Rental,2,7,2015
-29999.0,business_licenses_in_effect,One Family Rental,2,7,2015
-29996.0,business_licenses_in_effect,One Family Rental,1,7,2015
-29995.0,business_licenses_in_effect,One Family Rental,1,7,2015
-29994.0,business_licenses_in_effect,One Family Rental,1,7,2015
-29993.0,business_licenses_in_effect,One Family Rental,2,7,2015
-29992.0,business_licenses_in_effect,One Family Rental,4,7,2015
-29991.0,business_licenses_in_effect,One Family Rental,3,7,2015
-29990.0,business_licenses_in_effect,One Family Rental,3,7,2015
-29989.0,business_licenses_in_effect,One Family Rental,4,7,2015
-29988.0,business_licenses_in_effect,One Family Rental,3,7,2015
-29987.0,business_licenses_in_effect,One Family Rental,2,7,2015
