feature_type,feature_subtype,week,year,census_block_2010,feature_id,value
Delicatessen,1,6.0,2017.0,1014,food_service_establishments,1
Delicatessen,1,6.0,2017.0,3023,food_service_establishments,1
Delicatessen,1,7.0,2015.0,2010,food_service_establishments,1
Delicatessen,1,7.0,2016.0,1014,food_service_establishments,1
Delicatessen,1,7.0,2016.0,1028,food_service_establishments,1
Delicatessen,1,7.0,2017.0,1002,food_service_establishments,1
Delicatessen,1,7.0,2017.0,1006,food_service_establishments,1
Delicatessen,1,7.0,2017.0,2000,food_service_establishments,1
Delicatessen,1,7.0,2017.0,2004,food_service_establishments,1
Delicatessen,1,7.0,2017.0,2040,food_service_establishments,1
Delicatessen,1,8.0,2015.0,1020,food_service_establishments,1
Delicatessen,1,8.0,2017.0,2040,food_service_establishments,1
Delicatessen,1,8.0,2017.0,4006,food_service_establishments,1
Delicatessen,1,9.0,2016.0,1028,food_service_establishments,1
Delicatessen,1,9.0,2016.0,2003,food_service_establishments,1
Delicatessen,1,9.0,2017.0,1006,food_service_establishments,1
Delicatessen,1,9.0,2017.0,2000,food_service_establishments,2
Delicatessen,1,9.0,2017.0,3023,food_service_establishments,1
Delicatessen,1,10.0,2017.0,1006,food_service_establishments,1
Delicatessen,1,11.0,2015.0,2010,food_service_establishments,2
Delicatessen,1,11.0,2017.0,1020,food_service_establishments,1
Delicatessen,1,11.0,2017.0,2010,food_service_establishments,1
Delicatessen,1,11.0,2017.0,2023,food_service_establishments,1
Delicatessen,1,11.0,2017.0,3006,food_service_establishments,2
Delicatessen,1,12.0,2015.0,2003,food_service_establishments,1
Delicatessen,1,12.0,2015.0,2008,food_service_establishments,1
Delicatessen,1,12.0,2016.0,2005,food_service_establishments,1
Delicatessen,1,12.0,2017.0,1020,food_service_establishments,1
Delicatessen,1,12.0,2017.0,1027,food_service_establishments,1
Delicatessen,1,13.0,2015.0,1000,food_service_establishments,1
Delicatessen,1,13.0,2016.0,1006,food_service_establishments,1
Delicatessen,1,13.0,2017.0,4006,food_service_establishments,1
Delicatessen,1,14.0,2015.0,1000,food_service_establishments,1
Delicatessen,1,14.0,2015.0,2005,food_service_establishments,1
Delicatessen,1,14.0,2017.0,2031,food_service_establishments,1
Delicatessen,1,15.0,2016.0,1000,food_service_establishments,1
Delicatessen,1,16.0,2015.0,2005,food_service_establishments,1
Delicatessen,1,16.0,2016.0,1000,food_service_establishments,1
Delicatessen,1,16.0,2017.0,2014,food_service_establishments,1
Delicatessen,1,17.0,2015.0,1006,food_service_establishments,1
Delicatessen,1,17.0,2015.0,2002,food_service_establishments,1
Delicatessen,1,17.0,2017.0,2014,food_service_establishments,1
Delicatessen,1,19.0,2015.0,1000,food_service_establishments,1
Delicatessen,1,19.0,2015.0,1006,food_service_establishments,1
Delicatessen,1,19.0,2016.0,1006,food_service_establishments,2
Delicatessen,1,19.0,2016.0,2005,food_service_establishments,1
Delicatessen,1,19.0,2016.0,2024,food_service_establishments,1
Delicatessen,1,20.0,2017.0,2000,food_service_establishments,1
Delicatessen,1,21.0,2015.0,1047,food_service_establishments,1
Delicatessen,1,21.0,2016.0,2000,food_service_establishments,1
Delicatessen,1,22.0,2015.0,2000,food_service_establishments,1
Delicatessen,1,22.0,2015.0,2003,food_service_establishments,1
Delicatessen,1,22.0,2016.0,1020,food_service_establishments,1
Delicatessen,1,22.0,2016.0,2000,food_service_establishments,1
Delicatessen,1,22.0,2017.0,2006,food_service_establishments,1
Delicatessen,1,23.0,2015.0,1006,food_service_establishments,1
Delicatessen,1,23.0,2015.0,1022,food_service_establishments,1
Delicatessen,1,23.0,2016.0,2006,food_service_establishments,1
Delicatessen,1,23.0,2016.0,2010,food_service_establishments,1
Delicatessen,1,23.0,2017.0,2004,food_service_establishments,1
Delicatessen,1,25.0,2015.0,1019,food_service_establishments,1
Delicatessen,1,25.0,2015.0,2023,food_service_establishments,2
Delicatessen,1,25.0,2016.0,2010,food_service_establishments,1
Delicatessen,1,25.0,2017.0,2000,food_service_establishments,1
Delicatessen,1,26.0,2015.0,1000,food_service_establishments,1
Delicatessen,1,26.0,2015.0,1006,food_service_establishments,1
Delicatessen,1,26.0,2015.0,1012,food_service_establishments,1
Delicatessen,1,26.0,2015.0,2004,food_service_establishments,1
Delicatessen,1,26.0,2015.0,2040,food_service_establishments,1
Delicatessen,1,26.0,2017.0,2006,food_service_establishments,1
Delicatessen,1,27.0,2014.0,1000,food_service_establishments,1
Delicatessen,1,27.0,2015.0,2014,food_service_establishments,1
Delicatessen,1,27.0,2015.0,2017,food_service_establishments,1
Delicatessen,1,27.0,2016.0,2040,food_service_establishments,2
Delicatessen,1,28.0,2014.0,2006,food_service_establishments,1
Delicatessen,1,28.0,2015.0,2003,food_service_establishments,1
Delicatessen,1,28.0,2016.0,3008,food_service_establishments,1
Delicatessen,1,29.0,2015.0,1024,food_service_establishments,1
Delicatessen,1,29.0,2016.0,2004,food_service_establishments,1
Delicatessen,1,30.0,2015.0,1005,food_service_establishments,1
Delicatessen,1,30.0,2015.0,1024,food_service_establishments,1
Delicatessen,1,30.0,2016.0,1000,food_service_establishments,1
Delicatessen,1,30.0,2017.0,1021,food_service_establishments,1
Delicatessen,1,30.0,2017.0,2010,food_service_establishments,1
Delicatessen,1,31.0,2015.0,2017,food_service_establishments,1
Delicatessen,1,32.0,2014.0,2003,food_service_establishments,1
Delicatessen,1,32.0,2015.0,1047,food_service_establishments,1
Delicatessen,1,33.0,2014.0,2003,food_service_establishments,1
Delicatessen,1,33.0,2015.0,1024,food_service_establishments,1
Delicatessen,1,33.0,2015.0,2003,food_service_establishments,1
Delicatessen,1,33.0,2016.0,1015,food_service_establishments,1
Delicatessen,1,33.0,2016.0,2004,food_service_establishments,1
Delicatessen,1,33.0,2016.0,2008,food_service_establishments,1
Delicatessen,1,34.0,2014.0,1003,food_service_establishments,1
Delicatessen,1,34.0,2014.0,2003,food_service_establishments,2
Delicatessen,1,34.0,2016.0,2000,food_service_establishments,1
Delicatessen,1,34.0,2016.0,2004,food_service_establishments,1
Delicatessen,1,35.0,2017.0,2024,food_service_establishments,1
Delicatessen,1,36.0,2014.0,1003,food_service_establishments,1
Delicatessen,1,36.0,2014.0,1021,food_service_establishments,1
Delicatessen,1,36.0,2014.0,2004,food_service_establishments,1
Delicatessen,1,36.0,2014.0,2024,food_service_establishments,1
Delicatessen,1,36.0,2015.0,2031,food_service_establishments,1
Delicatessen,1,36.0,2016.0,2000,food_service_establishments,1
Delicatessen,1,36.0,2016.0,2008,food_service_establishments,1
Delicatessen,1,37.0,2014.0,1006,food_service_establishments,1
Delicatessen,1,37.0,2015.0,1027,food_service_establishments,1
Delicatessen,1,37.0,2015.0,2003,food_service_establishments,1
Delicatessen,1,37.0,2015.0,2031,food_service_establishments,1
Delicatessen,1,38.0,2014.0,2024,food_service_establishments,1
Delicatessen,1,38.0,2015.0,1005,food_service_establishments,1
Delicatessen,1,38.0,2015.0,2008,food_service_establishments,1
Delicatessen,1,39.0,2014.0,2004,food_service_establishments,1
Delicatessen,1,39.0,2016.0,1027,food_service_establishments,1
Delicatessen,1,40.0,2014.0,1014,food_service_establishments,1
Delicatessen,1,40.0,2014.0,2002,food_service_establishments,1
Delicatessen,1,40.0,2014.0,3008,food_service_establishments,1
Delicatessen,1,41.0,2015.0,1014,food_service_establishments,1
Delicatessen,1,41.0,2015.0,2003,food_service_establishments,1
Delicatessen,1,41.0,2016.0,1000,food_service_establishments,1
Delicatessen,1,42.0,2014.0,2004,food_service_establishments,1
Delicatessen,1,42.0,2014.0,3023,food_service_establishments,1
Delicatessen,1,42.0,2015.0,1003,food_service_establishments,1
Delicatessen,1,42.0,2015.0,1016,food_service_establishments,1
Delicatessen,1,42.0,2015.0,2005,food_service_establishments,1
Delicatessen,1,42.0,2016.0,1026,food_service_establishments,1
Delicatessen,1,44.0,2014.0,1014,food_service_establishments,1
Delicatessen,1,44.0,2014.0,2000,food_service_establishments,1
Delicatessen,1,44.0,2014.0,2004,food_service_establishments,1
Delicatessen,1,44.0,2016.0,1006,food_service_establishments,1
Delicatessen,1,45.0,2014.0,2000,food_service_establishments,1
Delicatessen,1,45.0,2015.0,1006,food_service_establishments,1
Delicatessen,1,45.0,2015.0,1016,food_service_establishments,1
Delicatessen,1,45.0,2016.0,2003,food_service_establishments,1
Delicatessen,1,46.0,2014.0,2002,food_service_establishments,1
Delicatessen,1,46.0,2015.0,2003,food_service_establishments,1
Delicatessen,1,46.0,2015.0,2004,food_service_establishments,1
Delicatessen,1,46.0,2015.0,3006,food_service_establishments,1
Delicatessen,1,46.0,2016.0,2004,food_service_establishments,1
Delicatessen,1,47.0,2014.0,1016,food_service_establishments,1
Delicatessen,1,47.0,2014.0,2000,food_service_establishments,2
Delicatessen,1,47.0,2014.0,3002,food_service_establishments,1
Delicatessen,1,47.0,2015.0,2004,food_service_establishments,2
Delicatessen,1,47.0,2016.0,1003,food_service_establishments,1
Delicatessen,1,48.0,2014.0,2000,food_service_establishments,1
Delicatessen,1,48.0,2015.0,1006,food_service_establishments,1
Delicatessen,1,48.0,2016.0,2004,food_service_establishments,1
Delicatessen,1,49.0,2014.0,1015,food_service_establishments,1
Delicatessen,1,49.0,2015.0,1000,food_service_establishments,1
Delicatessen,1,49.0,2015.0,3008,food_service_establishments,1
Delicatessen,1,49.0,2016.0,1003,food_service_establishments,1
Delicatessen,1,50.0,2014.0,1015,food_service_establishments,1
Delicatessen,1,50.0,2014.0,2000,food_service_establishments,1
Delicatessen,1,50.0,2014.0,2004,food_service_establishments,1
Delicatessen,1,50.0,2015.0,2003,food_service_establishments,1
Delicatessen,1,50.0,2016.0,1003,food_service_establishments,1
Delicatessen,1,51.0,2014.0,1002,food_service_establishments,1
Delicatessen,1,51.0,2015.0,1020,food_service_establishments,1
Delicatessen,1,52.0,2015.0,1000,food_service_establishments,1
Delicatessen,2,1.0,2015.0,1002,food_service_establishments,1
Delicatessen,2,1.0,2015.0,1003,food_service_establishments,1
Delicatessen,2,1.0,2015.0,1016,food_service_establishments,1
Delicatessen,2,1.0,2015.0,1029,food_service_establishments,1
Delicatessen,2,1.0,2015.0,2000,food_service_establishments,1
Delicatessen,2,1.0,2015.0,2001,food_service_establishments,1
Delicatessen,2,1.0,2015.0,2007,food_service_establishments,1
Delicatessen,2,1.0,2015.0,3005,food_service_establishments,1
Delicatessen,2,1.0,2016.0,1002,food_service_establishments,1
Delicatessen,2,1.0,2016.0,1008,food_service_establishments,1
Delicatessen,2,1.0,2016.0,1013,food_service_establishments,2
Delicatessen,2,1.0,2016.0,1020,food_service_establishments,1
Delicatessen,2,1.0,2016.0,1032,food_service_establishments,1
Delicatessen,2,1.0,2016.0,2000,food_service_establishments,2
Delicatessen,2,1.0,2016.0,2013,food_service_establishments,1
Delicatessen,2,1.0,2016.0,2017,food_service_establishments,1
Delicatessen,2,1.0,2016.0,2049,food_service_establishments,1
Delicatessen,2,1.0,2016.0,3004,food_service_establishments,1
Delicatessen,2,1.0,2016.0,4009,food_service_establishments,1
Delicatessen,2,1.0,2017.0,1003,food_service_establishments,1
Delicatessen,2,1.0,2017.0,1007,food_service_establishments,1
Delicatessen,2,1.0,2017.0,1012,food_service_establishments,1
Delicatessen,2,1.0,2017.0,1014,food_service_establishments,3
Delicatessen,2,1.0,2017.0,1032,food_service_establishments,1
Delicatessen,2,1.0,2017.0,1041,food_service_establishments,1
Delicatessen,2,1.0,2017.0,2000,food_service_establishments,1
Delicatessen,2,1.0,2017.0,2007,food_service_establishments,3
Delicatessen,2,1.0,2017.0,2010,food_service_establishments,1
Delicatessen,2,1.0,2017.0,2014,food_service_establishments,1
Delicatessen,2,1.0,2017.0,3023,food_service_establishments,1
Delicatessen,2,1.0,2017.0,NA,food_service_establishments,1
Delicatessen,2,2.0,2013.0,2028,food_service_establishments,1
Delicatessen,2,2.0,2015.0,1002,food_service_establishments,1
Delicatessen,2,2.0,2015.0,1003,food_service_establishments,2
Delicatessen,2,2.0,2015.0,1006,food_service_establishments,1
Delicatessen,2,2.0,2015.0,1008,food_service_establishments,2
Delicatessen,2,2.0,2015.0,1011,food_service_establishments,2
Delicatessen,2,2.0,2015.0,1016,food_service_establishments,1
Delicatessen,2,2.0,2015.0,1043,food_service_establishments,3
Delicatessen,2,2.0,2015.0,2001,food_service_establishments,3
Delicatessen,2,2.0,2015.0,2004,food_service_establishments,1
Delicatessen,2,2.0,2015.0,2009,food_service_establishments,1
Delicatessen,2,2.0,2015.0,2019,food_service_establishments,1
Delicatessen,2,2.0,2015.0,2020,food_service_establishments,1
Delicatessen,2,2.0,2015.0,3005,food_service_establishments,1
Delicatessen,2,2.0,2015.0,4001,food_service_establishments,1
Delicatessen,2,2.0,2015.0,5004,food_service_establishments,1
Delicatessen,2,2.0,2015.0,5022,food_service_establishments,1
Delicatessen,2,2.0,2016.0,1000,food_service_establishments,3
Delicatessen,2,2.0,2016.0,1002,food_service_establishments,1
Delicatessen,2,2.0,2016.0,1005,food_service_establishments,1
Delicatessen,2,2.0,2016.0,1006,food_service_establishments,1
Delicatessen,2,2.0,2016.0,1009,food_service_establishments,1
Delicatessen,2,2.0,2016.0,1012,food_service_establishments,2
Delicatessen,2,2.0,2016.0,1015,food_service_establishments,1
Delicatessen,2,2.0,2016.0,1016,food_service_establishments,1
Delicatessen,2,2.0,2016.0,1043,food_service_establishments,2
Delicatessen,2,2.0,2016.0,2000,food_service_establishments,1
Delicatessen,2,2.0,2016.0,2001,food_service_establishments,1
Delicatessen,2,2.0,2016.0,2002,food_service_establishments,1
Delicatessen,2,2.0,2016.0,2003,food_service_establishments,1
Delicatessen,2,2.0,2016.0,2008,food_service_establishments,2
Delicatessen,2,2.0,2016.0,2040,food_service_establishments,4
Delicatessen,2,2.0,2016.0,3000,food_service_establishments,1
Delicatessen,2,2.0,2016.0,5001,food_service_establishments,1
Delicatessen,2,2.0,2017.0,1000,food_service_establishments,2
Delicatessen,2,2.0,2017.0,1003,food_service_establishments,3
Delicatessen,2,2.0,2017.0,1006,food_service_establishments,1
Delicatessen,2,2.0,2017.0,1011,food_service_establishments,2
Delicatessen,2,2.0,2017.0,1012,food_service_establishments,5
Delicatessen,2,2.0,2017.0,1015,food_service_establishments,1
Delicatessen,2,2.0,2017.0,2000,food_service_establishments,1
Delicatessen,2,2.0,2017.0,2001,food_service_establishments,1
Delicatessen,2,2.0,2017.0,2003,food_service_establishments,2
Delicatessen,2,2.0,2017.0,2004,food_service_establishments,1
Delicatessen,2,2.0,2017.0,2005,food_service_establishments,1
Delicatessen,2,2.0,2017.0,2006,food_service_establishments,1
Delicatessen,2,2.0,2017.0,2028,food_service_establishments,1
Delicatessen,2,2.0,2017.0,3005,food_service_establishments,1
Delicatessen,2,2.0,2017.0,3023,food_service_establishments,1
Delicatessen,2,2.0,2017.0,5004,food_service_establishments,1
Delicatessen,2,2.0,2017.0,5022,food_service_establishments,1
Delicatessen,2,3.0,2015.0,1000,food_service_establishments,2
Delicatessen,2,3.0,2015.0,1003,food_service_establishments,1
Delicatessen,2,3.0,2015.0,1005,food_service_establishments,1
Delicatessen,2,3.0,2015.0,1014,food_service_establishments,3
Delicatessen,2,3.0,2015.0,1015,food_service_establishments,1
Delicatessen,2,3.0,2015.0,1025,food_service_establishments,1
Delicatessen,2,3.0,2015.0,1043,food_service_establishments,1
Delicatessen,2,3.0,2015.0,2001,food_service_establishments,2
Delicatessen,2,3.0,2015.0,2007,food_service_establishments,1
Delicatessen,2,3.0,2015.0,3000,food_service_establishments,1
Delicatessen,2,3.0,2015.0,3004,food_service_establishments,1
Delicatessen,2,3.0,2015.0,3005,food_service_establishments,1
Delicatessen,2,3.0,2015.0,4001,food_service_establishments,1
Delicatessen,2,3.0,2015.0,5004,food_service_establishments,1
Delicatessen,2,3.0,2016.0,1000,food_service_establishments,1
Delicatessen,2,3.0,2016.0,1002,food_service_establishments,2
Delicatessen,2,3.0,2016.0,1003,food_service_establishments,1
Delicatessen,2,3.0,2016.0,1006,food_service_establishments,1
Delicatessen,2,3.0,2016.0,1012,food_service_establishments,3
Delicatessen,2,3.0,2016.0,1016,food_service_establishments,1
Delicatessen,2,3.0,2016.0,1026,food_service_establishments,1
Delicatessen,2,3.0,2016.0,2000,food_service_establishments,1
Delicatessen,2,3.0,2016.0,2006,food_service_establishments,1
Delicatessen,2,3.0,2016.0,2020,food_service_establishments,1
Delicatessen,2,3.0,2016.0,2040,food_service_establishments,2
Delicatessen,2,3.0,2016.0,5015,food_service_establishments,1
Delicatessen,2,3.0,2017.0,1001,food_service_establishments,1
Delicatessen,2,3.0,2017.0,1002,food_service_establishments,1
Delicatessen,2,3.0,2017.0,1003,food_service_establishments,1
Delicatessen,2,4.0,2012.0,1000,food_service_establishments,1
Delicatessen,2,4.0,2014.0,2000,food_service_establishments,1
Delicatessen,2,4.0,2015.0,1000,food_service_establishments,3
Delicatessen,2,4.0,2015.0,1002,food_service_establishments,1
Delicatessen,2,4.0,2015.0,1007,food_service_establishments,1
Delicatessen,2,4.0,2015.0,1014,food_service_establishments,1
